fire_start_datetime,start_time,fire_end_datetime,end_time,corrected_address,damage_area,latitude,longitude
2014-03-07,11:50:00,2014-03-07,17:30:00,강원도 영월군 김삿갓면,2.0,37.1256797470207,128.570085899718
2014-03-05,15:07:00,2014-03-05,16:30:00,강원도 춘천시 남면,0.01,37.7321563694312,127.599895449274
2014-03-03,14:12:00,2014-03-03,15:00:00,강원도 원주시 관설동,0.06,37.304900320918,127.998012574194
2014-03-03,11:43:00,2014-03-03,12:50:00,강원도 원주시 흥업면,0.1,37.3025500299786,127.921181194086
2014-02-27,12:30:00,2014-02-27,13:45:00,강원도 횡성군 우천면,0.25,37.4594058323665,128.06243796948
2014-02-04,19:35:00,2014-02-04,21:40:00,강원도 양양군 양양읍,0.5,38.0806715229116,128.624012188104
2015-06-04,06:57:00,2015-06-04,10:26:00,강원도 홍천군 두촌면,2.0,37.8686986720293,128.018956858672
2015-06-03,14:28:00,2015-06-03,19:00:00,강원도 춘천시 남면,1.0,37.7321563694312,127.599895449274
2015-06-03,13:50:00,2015-06-03,18:20:00,강원도 인제군 남면,0.5,37.9659219985446,128.08336017963
2015-06-03,11:58:00,2015-06-03,13:42:00,강원도 횡성군 둔내면,0.1,37.5122165122342,128.218832889124
2015-06-02,15:30:00,2015-06-02,18:00:00,강원도 춘천시 남산면,0.09,37.79186457822,127.646194579037
2015-05-31,19:21:00,2015-06-01,12:00:00,강원도 홍천군 서석면,0.2,37.7135954442631,128.186169902059
2015-05-31,19:02:00,2015-05-31,23:05:00,강원도 횡성군 우천면,0.15,37.4594058323665,128.06243796948
2015-05-31,14:27:00,2015-05-31,18:00:00,강원도 화천군 사내면,0.06,38.0701588123932,127.523433810035
2015-05-31,13:30:00,2015-05-31,18:00:00,강원도 화천군 상서면,0.03,38.1578310622547,127.654248763255
2015-05-31,10:52:00,2015-05-31,16:30:00,강원도 삼척시 하장면,0.5,37.3494432358995,128.943070012541
2015-05-29,15:05:00,2015-05-29,21:50:00,강원도 삼척시 가곡면,0.25,37.1497538953609,129.205212030994
2015-05-28,18:10:00,2015-05-28,19:35:00,강원도 평창군 미탄면,0.3,37.3420792035649,128.495781431646
2015-05-25,01:21:00,2015-05-25,17:00:00,강원도 횡성군 갑천면,0.5,37.5609554668992,128.11019928627
2015-05-23,18:10:00,2015-05-23,20:00:00,강원도 평창군 평창읍,0.5,37.3677151528904,128.400549022928
2015-05-21,19:22:00,2015-05-22,01:00:00,강원도 강릉시 왕산면,0.7,37.6726837387208,128.837804434963
2015-05-21,15:55:00,2015-05-21,17:00:00,강원도 영월군 북면,0.04,37.2544645252444,128.455193189019
2015-05-21,15:53:00,2015-05-21,16:50:00,강원도 횡성군 우천면,0.01,37.4594058323665,128.06243796948
2015-05-21,15:40:00,2015-05-21,21:00:00,강원도 홍천군 홍천읍,1.0,37.68943404802,127.884306327398
2015-05-21,14:55:00,2015-05-21,20:00:00,강원도 삼척시 노곡면,1.2,37.3477672516229,129.164074412158
2015-05-17,17:10:00,2015-05-17,20:00:00,강원도 홍천군 내촌면,0.2,37.8163476368407,128.086739600183
2015-05-17,11:12:00,2015-05-17,14:15:00,강원도 양양군 현북면,0.3,38.0190056461486,128.723115872388
2015-05-11,13:26:00,2015-05-11,15:00:00,강원도 정선군 임계면,0.1,37.4948152077541,128.852109625413
2015-05-10,15:30:00,2015-05-10,16:45:00,강원도 강릉시 왕산면,0.1,37.6726837387208,128.837804434963
2015-05-08,13:27:00,2015-05-08,14:10:00,강원도 강릉시 왕산면,0.1,37.6726837387208,128.837804434963
2015-05-07,14:50:00,2015-05-07,16:00:00,강원도 춘천시 동산면,0.01,37.7523096450281,127.796298351078
2015-05-07,13:40:00,2015-05-07,14:40:00,강원도 춘천시 서면,0.01,37.8986923448081,127.692791905634
2015-05-05,16:32:00,2015-05-05,17:50:00,강원도 횡성군 횡성읍,0.01,37.4923616641075,127.992604693778
2015-05-05,11:10:00,2015-05-05,12:20:00,강원도 평창군 봉평면,0.1,37.6161929793163,128.379492494281
2015-05-05,10:40:00,2015-05-05,12:50:00,강원도 강릉시 왕산면,0.2,37.6726837387208,128.837804434963
2015-05-05,07:15:00,2015-05-05,08:30:00,강원도 강릉시 사천면,0.01,37.8235278808534,128.848721826973
2015-05-02,17:30:00,2015-05-02,19:40:00,강원도 강릉시 주문진읍,0.02,37.894000235204,128.823428734257
2015-05-02,12:50:00,2015-05-02,16:00:00,강원도 영월군 남면,0.03,37.1865451028246,128.404493044827
2015-04-29,21:15:00,2015-04-30,01:50:00,강원도 양구군 양구읍,0.5,38.1080405251365,127.990430398263
2015-04-28,13:58:00,2015-04-28,20:00:00,강원도 홍천군 화촌면,2.0,37.7710054077675,127.966895174076
2015-04-26,19:32:00,2015-04-26,23:25:00,강원도 강릉시 옥계면,0.2,37.6126632423991,129.0379307125
2015-04-26,12:30:00,2015-04-26,14:40:00,강원도 화천군 상서면,0.2,38.1578310622547,127.654248763255
2015-12-22,13:54:00,2015-12-22,14:30:00,강원도 강릉시 학동,0.01,37.7551365767369,128.93177368976
2015-12-19,20:04:00,2015-12-19,21:00:00,강원도 인제군 남면,0.01,37.9659219985446,128.08336017963
2015-12-16,13:40:00,2015-12-16,16:00:00,강원도 양양군 현남면,0.1,37.9692314024179,128.759480350041
2015-12-12,13:32:00,2015-12-12,15:10:00,강원도 횡성군 횡성읍,0.03,37.4923616641075,127.992604693778
2015-11-04,10:35:00,2015-11-04,14:00:00,강원도 인제군 상남면,0.2,37.8740813784961,128.259953575109
2015-11-02,16:35:00,2015-11-02,18:55:00,강원도 양구군 국토정중앙면,0.3,38.1084781281203,128.034570007438
2015-11-02,13:50:00,2015-11-02,15:00:00,강원도 강릉시 연곡면,0.03,37.8601061139786,128.836941450583
2015-11-01,16:40:00,2015-11-01,18:05:00,강원도 홍천군 내촌면,0.1,37.8163476368407,128.086739600183
2015-10-25,22:48:00,2015-10-26,02:55:00,강원도 평창군 진부면,0.1,37.6373898432815,128.553137969179
2015-10-24,12:02:00,2015-10-24,18:30:00,강원도 강릉시 왕산면,0.5,37.6726837387208,128.837804434963
2015-10-17,15:57:00,2015-10-17,18:07:00,강원도 철원군 갈말읍,0.05,38.1477243520665,127.30830034891
2015-10-17,09:20:00,2015-10-17,15:02:00,강원도 강릉시 연곡면,0.8,37.8601061139786,128.836941450583
2015-10-16,15:35:00,2015-10-16,16:30:00,강원도 정선군 정선읍,0.05,37.3797685014938,128.661694256573
2015-10-11,12:10:00,2015-10-11,16:39:00,강원도 춘천시 서면,0.01,37.8986923448081,127.692791905634
2015-10-06,15:10:00,2015-10-06,17:40:00,강원도 철원군 갈말읍,0.1,38.1477243520665,127.30830034891
2015-09-29,14:00:00,2015-09-29,16:50:00,강원도 원주시 문막읍,0.05,37.3126265706472,127.817203298785
2015-09-27,16:40:00,2015-09-27,17:47:00,강원도 원주시 판부면,0.01,37.2682792088618,128.01295599715
2015-09-27,11:35:00,2015-09-27,14:10:00,강원도 춘천시 사북면,0.01,38.0298510072252,127.640812477483
2015-09-25,14:18:00,2015-09-25,15:48:00,강원도 횡성군 강림면,0.03,37.3602310480308,128.125412513164
2015-06-22,14:40:00,2015-06-22,17:30:00,강원도 홍천군 화촌면,0.1,37.7710054077675,127.966895174076
2015-06-17,15:50:00,2015-06-17,17:30:00,강원도 춘천시 북산면,0.05,37.9873330402956,127.885966945811
2015-06-16,13:26:00,2015-06-16,15:10:00,강원도 화천군 간동면,0.02,38.0552638648249,127.790017389636
2015-06-15,14:02:00,2015-06-15,17:30:00,강원도 양구군 국토정중앙면,0.01,38.1084781281203,128.034570007438
2015-06-12,13:40:00,2015-06-12,15:25:00,강원도 인제군 남면,0.01,37.9659219985446,128.08336017963
2015-06-11,12:54:00,2015-06-11,20:00:00,강원도 홍천군 화촌면,0.5,37.7710054077675,127.966895174076
2015-06-10,16:00:00,2015-06-10,18:20:00,강원도 정선군 북평면,0.4,37.4488891078994,128.670490518986
2015-06-10,15:03:00,2015-06-10,19:50:00,강원도 인제군 북면,0.25,38.1246704618065,128.204172526138
2015-06-10,12:41:00,2015-06-10,22:00:00,강원도 횡성군 서원면,1.0,37.4870801187572,127.850550659118
2015-06-09,17:03:00,2015-06-09,17:39:00,강원도 인제군 북면,0.01,38.1246704618065,128.204172526138
2015-06-07,12:30:00,2015-06-07,14:30:00,강원도 화천군 화천읍,0.01,38.1042562811837,127.707178844679
2015-06-05,08:32:00,2015-06-05,09:50:00,강원도 동해시 천곡동,0.02,37.5228778892452,129.116146826239
2015-06-04,23:56:00,2015-06-05,01:40:00,강원도 고성군 간성읍,0.06,38.3783819019248,128.466855795807
2015-06-04,14:36:00,2015-06-04,18:50:00,강원도 강릉시 왕산면,0.1,37.6726837387208,128.837804434963
2015-06-04,13:30:00,2015-06-04,15:00:00,강원도 철원군 갈말읍,1.0,38.1477243520665,127.30830034891
2015-03-27,21:39:00,2015-03-27,22:10:00,강원도 양양군 손양면,0.03,38.0605654654139,128.641095471494
2015-03-27,19:30:00,2015-03-27,21:30:00,강원도 고성군 간성읍,0.9,38.3783819019248,128.466855795807
2015-03-26,14:00:00,2015-03-26,16:50:00,강원도 원주시 신림면,1.5,37.2306925112002,128.079484645368
2015-03-26,11:50:00,2015-03-26,15:50:00,강원도 삼척시 도경동,0.3,37.4530432183631,129.091925189513
2015-03-25,20:01:00,2015-03-25,22:00:00,강원도 춘천시 남산면,0.05,37.79186457822,127.646194579037
2015-03-25,18:49:00,2015-03-26,17:00:00,강원도 홍천군 내촌면,2.9,37.8163476368407,128.086739600183
2015-03-25,17:00:00,2015-03-25,17:55:00,강원도 평창군 미탄면,0.2,37.3420792035649,128.495781431646
2015-03-25,16:36:00,2015-03-25,17:35:00,강원도 원주시 귀래면,0.06,37.1697663767707,127.884667844212
2015-03-25,15:55:00,2015-03-25,18:00:00,강원도 삼척시 도계읍,0.2,37.2364370242581,129.045174522503
2015-03-25,13:21:00,2015-03-25,15:27:00,강원도 홍천군 서석면,0.1,37.7135954442631,128.186169902059
2015-03-24,16:32:00,2015-03-24,19:00:00,강원도 홍천군 내촌면,0.2,37.8163476368407,128.086739600183
2015-03-23,13:11:00,2015-03-24,18:00:00,강원도 홍천군 화촌면,3.0,37.7710054077675,127.966895174076
2015-03-23,12:50:00,2015-03-23,20:45:00,강원도 인제군 인제읍,3.0,38.0703902211485,128.172217558963
2015-03-23,09:45:00,2015-03-23,10:53:00,강원도 철원군 갈말읍,0.1,38.1477243520665,127.30830034891
2015-03-22,16:04:00,2015-03-22,21:40:00,강원도 홍천군 두촌면,2.0,37.8686986720293,128.018956858672
2015-03-22,14:20:00,2015-03-22,18:30:00,강원도 횡성군 청일면,0.3,37.5837464013969,128.150414957403
2015-03-22,14:01:00,2015-03-23,10:30:00,강원도 화천군 간동면,11.0,38.0552638648249,127.790017389636
2015-03-15,14:35:00,2015-03-15,17:15:00,강원도 동해시 쇄운동,0.3,37.4752584657491,129.074549691444
2015-03-15,10:36:00,2015-03-15,13:00:00,강원도 양구군 양구읍,0.2,38.1080405251365,127.990430398263
2015-03-14,14:53:00,2015-03-14,16:48:00,강원도 홍천군 남면,0.8,37.6181202912817,127.767631386937
2015-03-14,13:30:00,2015-03-14,14:20:00,강원도 양구군 동면,0.07,38.2023166396046,128.04349997028
2015-03-14,11:56:00,2015-03-14,12:12:00,강원도 강릉시 유천동,0.02,37.7684244725745,128.856095899356
2015-03-11,18:59:00,2015-03-11,19:47:00,강원도 홍천군 영귀미면,0.03,37.6780725461921,127.935063630646
2015-03-11,17:17:00,2015-03-11,17:49:00,강원도 강릉시 연곡면,0.1,37.8601061139786,128.836941450583
2015-03-09,14:42:00,2015-03-09,16:26:00,강원도 춘천시 동면,0.4,37.910341608957,127.781091988381
2015-03-09,14:21:00,2015-03-09,15:00:00,강원도 춘천시 신북읍,0.01,37.9259016421481,127.746212145455
2015-03-08,14:00:00,2015-03-08,15:10:00,강원도 강릉시 성산면,0.1,37.7187235115627,128.832100896917
2015-03-08,11:00:00,2015-03-08,14:00:00,강원도 고성군 죽왕면,0.9,38.3287596789233,128.525205848883
2015-03-08,10:39:00,2015-03-08,12:00:00,강원도 횡성군 청일면,0.1,37.5837464013969,128.150414957403
2015-03-07,13:35:00,2015-03-07,15:10:00,강원도 춘천시 동면,0.2,37.910341608957,127.781091988381
2015-03-04,11:40:00,2015-03-05,08:00:00,강원도 정선군 여량면,7.0,37.4706040304876,128.720500019347
2015-03-02,16:17:00,2015-03-02,17:20:00,강원도 인제군 북면,0.01,38.1246704618065,128.204172526138
2015-02-26,14:15:00,2015-02-26,15:35:00,강원도 원주시 태장동,0.2,37.3552337842644,127.955206525576
2015-02-12,11:46:00,2015-02-12,14:00:00,강원도 영월군 남면,1.0,37.1865451028246,128.404493044827
2015-02-08,13:31:00,2015-02-11,10:00:00,강원도 삼척시 가곡면,18.0,37.1497538953609,129.205212030994
2015-02-01,16:21:00,2015-02-01,17:43:00,강원도 춘천시 북산면,0.1,37.9873330402956,127.885966945811
2015-01-10,13:02:00,2015-01-10,16:00:00,강원도 강릉시 왕산면,0.2,37.6726837387208,128.837804434963
2015-01-05,01:54:00,2015-01-05,03:00:00,강원도 강릉시 주문진읍,0.16,37.894000235204,128.823428734257
2015-03-22,13:40:00,2015-03-22,15:15:00,강원도 영월군 주천면,0.1,37.2721876092467,128.268910017243
2015-03-21,13:25:00,2015-03-21,15:12:00,강원도 화천군 화천읍,0.3,38.1042562811837,127.707178844679
2015-03-20,14:43:00,2015-03-20,16:00:00,강원도 홍천군 영귀미면,0.1,37.6780725461921,127.935063630646
2015-03-19,15:03:00,2015-03-19,16:10:00,강원도 화천군 사내면,0.02,38.0701588123932,127.523433810035
2015-03-17,16:14:00,2015-03-17,18:40:00,강원도 삼척시 원덕읍,0.5,37.1764583972782,129.335713745385
2015-03-16,15:54:00,2015-03-16,17:20:00,강원도 태백시 금천동,0.5,37.0865842917776,128.963348724385
2015-04-24,13:30:00,2015-04-24,16:00:00,강원도 정선군 여량면,0.3,37.4706040304876,128.720500019347
2015-04-23,14:30:00,2015-04-23,22:00:00,강원도 인제군 인제읍,1.0,38.0703902211485,128.172217558963
2015-04-23,12:20:00,2015-04-23,14:40:00,강원도 고성군 간성읍,0.5,38.3783819019248,128.466855795807
2015-04-13,10:41:00,2015-04-13,11:35:00,강원도 화천군 상서면,0.3,38.1578310622547,127.654248763255
2015-04-12,16:20:00,2015-04-12,17:50:00,강원도 철원군 김화읍,0.2,38.2498053653871,127.421185539773
2015-04-12,07:30:00,2015-04-12,09:00:00,강원도 원주시 호저면,0.06,37.4110343612581,127.925706853576
2015-04-03,14:37:00,2015-04-03,15:40:00,강원도 인제군 북면,0.01,38.1246704618065,128.204172526138
2015-03-30,13:08:00,2015-03-30,15:30:00,강원도 춘천시 남산면,0.1,37.79186457822,127.646194579037
2015-03-29,14:30:00,2015-03-29,15:30:00,강원도 춘천시 남산면,0.03,37.79186457822,127.646194579037
2015-03-29,13:05:00,2015-03-29,13:39:00,강원도 원주시 태장동,0.05,37.3552337842644,127.955206525576
2015-03-28,14:40:00,2015-03-28,22:30:00,강원도 평창군 미탄면,2.5,37.3420792035649,128.495781431646
2016-12-02,12:37:00,2016-12-02,13:30:00,강원도 철원군 서면,0.02,38.1646509515925,127.415710898265
2016-11-29,04:35:00,2016-11-29,05:30:00,강원도 강릉시 주문진읍,0.01,37.894000235204,128.823428734257
2016-11-25,17:45:00,2016-11-25,18:50:00,강원도 횡성군 횡성읍,0.03,37.4923616641075,127.992604693778
2016-11-21,04:29:00,2016-11-21,05:50:00,강원도 강릉시 구정면,0.01,37.7183755047744,128.880053838573
2016-11-14,12:33:00,2016-11-14,13:10:00,강원도 삼척시 하장면,0.01,37.3494432358995,128.943070012541
2016-09-20,14:10:00,2016-09-20,16:30:00,강원도 춘천시 사북면,0.01,38.0298510072252,127.640812477483
2016-08-23,16:28:00,2016-08-23,18:44:00,강원도 원주시 귀래면,0.03,37.1697663767707,127.884667844212
2016-08-18,15:55:00,2016-08-18,18:46:00,강원도 횡성군 서원면,0.04,37.4870801187572,127.850550659118
2016-06-29,14:30:00,2016-06-29,16:30:00,강원도 횡성군 서원면,0.3,37.4870801187572,127.850550659118
2016-06-20,15:45:00,2016-06-20,17:21:00,강원도 원주시 흥업면,0.05,37.3025500299786,127.921181194086
2016-06-17,13:10:00,2016-06-17,14:40:00,강원도 춘천시 서면,0.01,37.8986923448081,127.692791905634
2016-06-10,13:07:00,2016-06-10,14:30:00,강원도 정선군 신동읍,0.2,37.2182019484655,128.671426990821
2016-06-10,12:55:00,2016-06-10,14:35:00,강원도 홍천군 내촌면,0.1,37.8163476368407,128.086739600183
2016-06-06,14:50:00,2016-06-06,17:00:00,강원도 인제군 남면,0.01,37.9659219985446,128.08336017963
2016-06-06,12:48:00,2016-06-06,15:30:00,강원도 강릉시 연곡면,0.1,37.8601061139786,128.836941450583
2016-06-05,10:46:00,2016-06-05,12:50:00,강원도 인제군 남면,0.1,37.9659219985446,128.08336017963
2016-06-04,11:05:00,2016-06-04,13:00:00,강원도 화천군 하남면,0.01,38.0576735877991,127.668191116312
2016-06-04,06:07:00,2016-06-04,11:40:00,강원도 고성군 토성면,0.3,38.257289697991,128.558906495609
2016-06-03,11:45:00,2016-06-03,12:40:00,강원도 인제군 남면,0.1,37.9659219985446,128.08336017963
2016-06-03,11:10:00,2016-06-03,15:40:00,강원도 삼척시 가곡면,0.5,37.1497538953609,129.205212030994
2016-05-30,13:45:00,2016-05-30,15:50:00,강원도 평창군 진부면,1.0,37.6373898432815,128.553137969179
2016-05-21,19:55:00,2016-05-21,21:40:00,강원도 양구군 양구읍,0.05,38.1080405251365,127.990430398263
2016-05-21,15:04:00,2016-05-21,18:00:00,강원도 춘천시 신동면,0.01,37.8176963056334,127.716024811844
2016-05-20,15:18:00,2016-05-20,16:23:00,강원도 원주시 소초면,0.08,37.4179628767007,128.002389352861
2016-05-18,13:14:00,2016-05-18,15:40:00,강원도 양양군 강현면,0.05,38.1499826978456,128.607652116524
2016-05-15,13:12:00,2016-05-15,15:30:00,강원도 정선군 신동읍,0.1,37.2182019484655,128.671426990821
2016-05-14,15:20:00,2016-05-14,18:00:00,강원도 정선군 남면,2.0,37.2687852101249,128.740624296233
2016-05-14,12:35:00,2016-05-14,14:20:00,강원도 정선군 신동읍,0.3,37.2182019484655,128.671426990821
2016-05-12,17:24:00,2016-05-12,19:30:00,강원도 삼척시 근덕면,0.1,37.3792784455933,129.225825562476
2016-05-09,13:23:00,2016-05-09,16:05:00,강원도 영월군 주천면,0.02,37.2721876092467,128.268910017243
2016-05-07,16:40:00,2016-05-07,19:00:00,강원도 삼척시 하장면,0.03,37.3494432358995,128.943070012541
2016-05-01,08:35:00,2016-05-01,09:30:00,강원도 평창군 봉평면,0.01,37.6161929793163,128.379492494281
2016-04-30,19:05:00,2016-04-30,20:15:00,강원도 강릉시 연곡면,0.03,37.8601061139786,128.836941450583
2016-04-26,12:35:00,2016-04-26,13:50:00,강원도 인제군 남면,0.01,37.9659219985446,128.08336017963
2016-04-24,10:35:00,2016-04-24,12:15:00,강원도 삼척시 원덕읍,0.05,37.1764583972782,129.335713745385
2016-04-16,15:13:00,2016-04-16,16:23:00,강원도 삼척시 미로면,0.04,37.4175439757334,129.112486953361
2016-04-11,12:51:00,2016-04-11,14:20:00,강원도 춘천시 신북읍,0.7,37.9259016421481,127.746212145455
2016-04-09,15:32:00,2016-04-09,16:44:00,강원도 고성군 죽왕면,0.08,38.3287596789233,128.525205848883
2016-04-06,19:40:00,2016-04-06,21:50:00,강원도 홍천군 영귀미면,0.8,37.6780725461921,127.935063630646
2016-04-06,15:10:00,2016-04-06,16:24:00,강원도 원주시 부론면,0.05,37.2076020452332,127.750494148523
2016-04-04,17:52:00,2016-04-04,18:51:00,강원도 화천군 하남면,0.01,38.0576735877991,127.668191116312
2016-04-02,19:05:00,2016-04-03,01:00:00,강원도 평창군 방림면,2.0,37.4264490397723,128.394222710894
2016-04-02,15:24:00,2016-04-02,17:50:00,강원도 영월군 김삿갓면,0.5,37.1256797470207,128.570085899718
2016-04-02,14:20:00,2016-04-02,18:00:00,강원도 홍천군 서면,1.0,37.6885985446756,127.664103886782
2016-04-01,16:48:00,2016-04-01,17:55:00,강원도 횡성군 횡성읍,0.5,37.4923616641075,127.992604693778
2016-04-01,12:45:00,2016-04-01,20:20:00,강원도 양구군 국토정중앙면,6.0,38.1084781281203,128.034570007438
2016-04-01,11:20:00,2016-04-01,12:18:00,강원도 평창군 진부면,0.2,37.6373898432815,128.553137969179
2016-04-01,10:06:00,2016-04-01,11:10:00,강원도 철원군 갈말읍,0.2,38.1477243520665,127.30830034891
2016-03-31,12:52:00,2016-03-31,15:30:00,강원도 화천군 사내면,1.5,38.0701588123932,127.523433810035
2016-03-28,18:15:00,2016-03-28,19:00:00,강원도 원주시 신림면,0.03,37.2306925112002,128.079484645368
2016-03-28,13:03:00,2016-03-28,18:39:00,강원도 철원군 김화읍,2.0,38.2498053653871,127.421185539773
2016-03-27,11:43:00,2016-03-27,13:50:00,강원도 화천군 사내면,0.3,38.0701588123932,127.523433810035
2016-03-24,13:02:00,2016-03-24,13:53:00,강원도 원주시 소초면,0.09,37.4179628767007,128.002389352861
2016-03-23,16:30:00,2016-03-23,16:56:00,강원도 원주시 호저면,0.03,37.4110343612581,127.925706853576
2016-03-18,13:46:00,2016-03-18,15:50:00,강원도 춘천시 동산면,0.6,37.7523096450281,127.796298351078
